scenario,altitude_m,ambient_temperature_c,pressure_ratio,density_ratio,density_kg_m3,speed_of_sound_m_s,dynamic_viscosity_pa_s,viscosity_ratio_25c,same_thrust_rpm_scale,preset,radius_m,blade_pitch_m,proxy_chord_m,hover_tip_speed_m_s,max_tip_speed_m_s,hover_tip_mach,max_tip_mach,hover_reynolds_75r_proxy,max_reynolds_75r_proxy,hover_code_reynolds_index,max_code_reynolds_index,hover_low_reynolds_loss_proxy,max_low_reynolds_loss_proxy,hover_compressibility_thrust_scale,max_compressibility_thrust_scale,source,note
hot_sea_level_38c,0.0,38.0,1.0,0.9260806684878676,1.1344488188976378,353.6125711849057,1.898292528177233e-05,1.0332338093282123,1.0391436563030363,cinewhoop,0.038,0.06459999999999999,0.00456,17.101209256759542,31.694190936675362,0.04836142900535411,0.08962970640572142,3495.221444239066,6477.800145968521,0.2697789036611709,0.4999894425561981,1.0,1.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Hot sea-level day used by existing environment tests.
hot_sea_level_38c,0.0,38.0,1.0,0.9260806684878676,1.1344488188976378,353.6125711849057,1.898292528177233e-05,1.0332338093282123,1.0391436563030363,heavyLift,0.127,0.2159,0.01524,62.88311733883745,116.70494610103054,0.1778305480716509,0.3300361910493419,42953.84666220644,79718.15920850799,3.3153955608906758,5.019243172950297,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Hot sea-level day used by existing environment tests.
hot_sea_level_38c,0.0,38.0,1.0,0.9260806684878676,1.1344488188976378,353.6125711849057,1.898292528177233e-05,1.0332338093282123,1.0391436563030363,hexLift,0.105,0.1785,0.012599999999999998,45.85085161422849,89.23284148787373,0.12966408818721795,0.25234634953408785,25894.109724571594,50393.93832775129,1.9986386110931575,3.889659539494264,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Hot sea-level day used by existing environment tests.
hot_sea_level_38c,0.0,38.0,1.0,0.9260806684878676,1.1344488188976378,353.6125711849057,1.898292528177233e-05,1.0332338093282123,1.0391436563030363,octoLift,0.115,0.1955,0.0138,58.69385730010958,99.59292143521044,0.1659835143966595,0.2816441765672772,36304.024414510306,61601.40119619531,2.802128580773573,4.544983975506175,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Hot sea-level day used by existing environment tests.
hot_sea_level_38c,0.0,38.0,1.0,0.9260806684878676,1.1344488188976378,353.6125711849057,1.898292528177233e-05,1.0332338093282123,1.0391436563030363,coaxialX8,0.115,0.1955,0.0138,60.395480901150634,99.59292143521044,0.1707956272560501,0.2816441765672772,37356.532932405695,61601.40119619531,2.8833665219403244,4.544983975506175,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Hot sea-level day used by existing environment tests.
mountain_1500m_20c,1500.0,20.0,0.834528052327081,0.8202942462154132,1.0048604516138813,343.23197767690584,1.8134058821488238e-05,0.9870303125883041,1.1041171795522773,racingQuad,0.0635,0.10795,0.00762,86.59970425683154,193.75664615964658,0.25230663192562536,0.5645063943955575,27424.794215168862,61359.74937039596,2.116784597066413,2.327004409196068,0.0,0.0,1.0,0.9592225559795157,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Warm mountain field; common high-density-altitude operating case.
mountain_1500m_20c,1500.0,20.0,0.834528052327081,0.8202942462154132,1.0048604516138813,343.23197767690584,1.8134058821488238e-05,0.9870303125883041,1.1041171795522773,cinewhoop,0.038,0.06459999999999999,0.00456,17.101209256759542,31.694190936675362,0.04982405594171474,0.09234043736597881,3240.885301470727,6006.431241584696,0.25014795127314804,0.46360680177839175,1.0,1.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Warm mountain field; common high-density-altitude operating case.
mountain_1500m_20c,1500.0,20.0,0.834528052327081,0.8202942462154132,1.0048604516138813,343.23197767690584,1.8134058821488238e-05,0.9870303125883041,1.1041171795522773,heavyLift,0.127,0.2159,0.01524,62.88311733883745,116.70494610103054,0.1832087958833228,0.3400176955857192,39828.231918930374,73917.32242458903,3.0741447754510185,4.654008818392136,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Warm mountain field; common high-density-altitude operating case.
mountain_1500m_20c,1500.0,20.0,0.834528052327081,0.8202942462154132,1.0048604516138813,343.23197767690584,1.8134058821488238e-05,0.9870303125883041,1.1041171795522773,hexLift,0.105,0.1785,0.012599999999999998,45.85085161422849,89.23284148787373,0.13358560564362454,0.2599782284035061,24009.877754484947,46726.931788205366,1.8532040389944018,3.6066213916288095,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Warm mountain field; common high-density-altitude operating case.
mountain_1500m_20c,1500.0,20.0,0.834528052327081,0.8202942462154132,1.0048604516138813,343.23197767690584,1.8134058821488238e-05,0.9870303125883041,1.1041171795522773,octoLift,0.115,0.1955,0.0138,58.69385730010958,99.59292143521044,0.17100346447136636,0.2901621291503326,33662.29607658969,57118.86324564889,2.598226600271154,4.214259953662171,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Warm mountain field; common high-density-altitude operating case.
mountain_1500m_20c,1500.0,20.0,0.834528052327081,0.8202942462154132,1.0048604516138813,343.23197767690584,1.8134058821488238e-05,0.9870303125883041,1.1041171795522773,coaxialX8,0.115,0.1955,0.0138,60.395480901150634,99.59292143521044,0.17596111326783964,0.2901621291503326,34638.21689870015,57118.86324564889,2.673553114956803,4.214259953662171,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Warm mountain field; common high-density-altitude operating case.
mountain_3000m_isa,3000.0,-4.5,0.6919600179796367,0.7421860382684992,0.9091778968789115,328.5762856628579,1.69371873062587e-05,0.921885025621153,1.1607631432327845,racingQuad,0.0635,0.10795,0.00762,86.59970425683154,193.75664615964658,0.2635604212340779,0.5896854234893091,26566.8597000121,59440.22186498578,2.0505648634659694,2.2542083333565257,0.0,0.0,1.0,0.9408367853062571,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Existing code-test mountain case near ISA lapse from 15 C.
mountain_3000m_isa,3000.0,-4.5,0.6919600179796367,0.7421860382684992,0.9091778968789115,328.5762856628579,1.69371873062587e-05,0.921885025621153,1.1607631432327845,cinewhoop,0.038,0.06459999999999999,0.00456,17.101209256759542,31.694190936675362,0.05204638923426924,0.09645915520877184,3139.500133801609,5818.531028564276,0.24232253024686073,0.44910371112303415,1.0,1.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Existing code-test mountain case near ISA lapse from 15 C.
mountain_3000m_isa,3000.0,-4.5,0.6919600179796367,0.7421860382684992,0.9091778968789115,328.5762856628579,1.69371873062587e-05,0.921885025621153,1.1607631432327845,heavyLift,0.127,0.2159,0.01524,62.88311733883745,116.70494610103054,0.1913805715223158,0.35518371590814657,38582.278546488335,71604.95421943584,2.9779757800975553,4.508416666713051,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Existing code-test mountain case near ISA lapse from 15 C.
mountain_3000m_isa,3000.0,-4.5,0.6919600179796367,0.7421860382684992,0.9091778968789115,328.5762856628579,1.69371873062587e-05,0.921885025621153,1.1607631432327845,hexLift,0.105,0.1785,0.012599999999999998,45.85085161422849,89.23284148787373,0.13954400732764582,0.27157419869135907,23258.772653434677,45265.16521107263,1.7952299409498735,3.4937948394693183,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Existing code-test mountain case near ISA lapse from 15 C.
mountain_3000m_isa,3000.0,-4.5,0.6919600179796367,0.7421860382684992,0.9091778968789115,328.5762856628579,1.69371873062587e-05,0.921885025621153,1.1607631432327845,octoLift,0.115,0.1955,0.0138,58.69385730010958,99.59292143521044,0.17863083813764197,0.30310441069809796,32609.232726799506,55332.004104228006,2.5169458343670623,4.082424540724418,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Existing code-test mountain case near ISA lapse from 15 C.
mountain_3000m_isa,3000.0,-4.5,0.6919600179796367,0.7421860382684992,0.9091778968789115,328.5762856628579,1.69371873062587e-05,0.921885025621153,1.1607631432327845,coaxialX8,0.115,0.1955,0.0138,60.395480901150634,99.59292143521044,0.18380961602055662,0.30310441069809796,33554.62365137346,55332.004104228006,2.5899158968456955,4.082424540724418,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,Existing code-test mountain case near ISA lapse from 15 C.
mountain_3000m_hot_30c,3000.0,30.0,0.6919600179796367,0.6577215212958347,0.8057088635873976,349.03709043595927,1.8608692424914876e-05,1.012864449257144,1.2330451340453132,racingQuad,0.0635,0.10795,0.00762,86.59970425683154,193.75664615964658,0.2481103201630106,0.555117640700127,21428.655714529956,47944.09517431507,1.6539722411943314,1.8182297354586985,0.0,0.0,1.0,0.9654919981028869,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,High-density-altitude stress case for thrust margin and Reynolds scaling.
mountain_3000m_hot_30c,3000.0,30.0,0.6919600179796367,0.6577215212958347,0.8057088635873976,349.03709043595927,1.8608692424914876e-05,1.012864449257144,1.2330451340453132,cinewhoop,0.038,0.06459999999999999,0.00456,17.101209256759542,31.694190936675362,0.04899539253951363,0.09080465029400811,2532.3003261437316,4693.1891681332945,0.19545577200949288,0.3622441234847501,1.0,1.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,High-density-altitude stress case for thrust margin and Reynolds scaling.
mountain_3000m_hot_30c,3000.0,30.0,0.6919600179796367,0.6577215212958347,0.8057088635873976,349.03709043595927,1.8608692424914876e-05,1.012864449257144,1.2330451340453132,heavyLift,0.127,0.2159,0.01524,62.88311733883745,116.70494610103054,0.1801617050505844,0.3343625915379425,31120.214168723043,57756.08892993366,2.4020158362145527,3.636459470917397,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,High-density-altitude stress case for thrust margin and Reynolds scaling.
mountain_3000m_hot_30c,3000.0,30.0,0.6919600179796367,0.6577215212958347,0.8057088635873976,349.03709043595927,1.8608692424914876e-05,1.012864449257144,1.2330451340453132,hexLift,0.105,0.1785,0.012599999999999998,45.85085161422849,89.23284148787373,0.13136383745624056,0.255654324233619,18760.37428438518,36510.58695390152,1.4480207584720015,2.818072124352558,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,High-density-altitude stress case for thrust margin and Reynolds scaling.
mountain_3000m_hot_30c,3000.0,30.0,0.6919600179796367,0.6577215212958347,0.8057088635873976,349.03709043595927,1.8608692424914876e-05,1.012864449257144,1.2330451340453132,octoLift,0.115,0.1955,0.0138,58.69385730010958,99.59292143521044,0.1681593701884202,0.28533621258077607,26302.394378107514,44630.43353008411,2.030152089700972,3.292857001224415,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,High-density-altitude stress case for thrust margin and Reynolds scaling.
mountain_3000m_hot_30c,3000.0,30.0,0.6919600179796367,0.6577215212958347,0.8057088635873976,349.03709043595927,1.8608692424914876e-05,1.012864449257144,1.2330451340453132,coaxialX8,0.115,0.1955,0.0138,60.395480901150634,99.59292143521044,0.17303456439461667,0.28533621258077607,27064.9405302343,44630.43353008411,2.0890092660469466,3.292857001224415,0.0,0.0,1.0,1.0,https://www.grc.nasa.gov/www/k-12/airplane/atmosmet.html,High-density-altitude stress case for thrust margin and Reynolds scaling.
